b4886ead57fb2fe956d80533e113275d,2025-06-05 11:16:52,Looking away
5388a3ad2d7389bb485c9458f747f2bd,2025-06-05 11:16:52,Looking away
c739f52acbf787dd8b319e8094d7a04e,2025-06-05 11:16:52,Looking away
da40429d1849a83671acb2a30493d4d6,2025-06-05 11:16:52,Looking away
33a60384276f8af6e2e86c78d19ccc20,2025-06-05 11:16:52,Looking away
42419aff19c70cd808e0f352cd82f67b,2025-06-05 11:16:52,Looking away
3124ff4104c84c4c8b854c63b47f99c0,2025-06-05 11:16:54,Eye blink
cfdb9c375604df251ed2ba1af74dc4fa,2025-06-05 11:17:19,Eye blink
8fde1ea494a99422a61c086eec8d08db,2025-06-05 11:17:20,Eye blink
04cc0aa77cb7c74ddba5151fd9f65133,2025-06-05 11:17:21,Eye blink
667fb4d7d635b87170b4265f209be343,2025-06-05 11:17:22,Eye blink
de51aa1bc6d1ac4e29a3737302f2e1cc,2025-06-05 11:17:24,Eye blink
89d0526ca0bf2405f254e01c5f0687e7,2025-06-05 11:17:27,Eye blink
5849e2a203fa88fe8ac861525c35c4f9,2025-06-05 11:17:27,Eye blink
0d10ea61ed9318b067dc5ee5eccdf84d,2025-06-05 11:17:30,Eye blink
fb19d450aba55918433ea813f252daba,2025-06-05 11:17:30,Drowsiness
a70f139a18d09eec0e9edbc17c0efb8f,2025-06-05 11:17:32,Eye blink
28d891e4727ef65e0df30e4ad2ea7141,2025-06-05 11:17:33,Eye blink
0027b1c22f7dbffdf5ff9ed7be072010,2025-06-05 11:17:36,Eye blink
6b32a7ae9327c890294b6cd5151995a6,2025-06-05 11:17:36,Drowsiness
1bb1683bde7ff9df43c3067456bc36fb,2025-06-05 11:17:37,Eye blink
38a42b02d857aa2a7a8234fa993619aa,2025-06-05 11:17:38,Eye blink
06749ceb2dd9ac9cf557bee2ec679425,2025-06-05 11:17:39,Drowsiness
b78a87ec15d6778d983b185d36a261e0,2025-06-05 11:17:40,Eye blink
e664a871edda47424e4abddc559380c0,2025-06-05 11:17:40,Eye blink
db2654443d33a96f337855930d82227b,2025-06-05 11:17:41,Eye blink
7b6db6c67506e8242243f04f921e6f21,2025-06-05 11:17:49,Eye blink
b1d1e856c6a701bc0901573f273486c7,2025-06-05 11:17:50,Eye blink
c2416f00ab60052e1270780438188266,2025-06-05 11:17:50,Eye blink
6d643f14e48382105cfed7ebdb232341,2025-06-05 11:17:51,Eye blink
4b2dc369c21997d2dc9a88e128d18d5b,2025-06-05 11:17:51,Drowsiness
42bf367cda6d1ed0b41b599794577663,2025-06-05 11:17:53,Eye blink
46ab7cc0ae9a2b872c7bb5374b8b15af,2025-06-05 11:17:54,Eye blink
59e5c56373a0b0f13e8cc38606b19f78,2025-06-05 11:17:55,Drowsiness
8f1c7cf90494ff9a3c6daba6fb28379f,2025-06-05 11:17:55,Eye blink
6f48eb3fa50e359dfcf79a3534b02c2c,2025-06-05 11:17:56,Eye blink
d6b6ca2b2d0aff09f91ef904f318e126,2025-06-05 11:17:58,Drowsiness
809d4ace3419c56867252c8dd43dcfa9,2025-06-05 11:18:20,Eye blink
unknown,2025-06-06 09:03:40,Absent from screen
unknown,2025-06-06 09:03:40,Camera turned off
unknown,2025-06-06 09:03:41,Camera turned off
unknown,2025-06-06 09:03:43,Camera turned off
unknown,2025-06-06 09:03:44,Camera turned off
unknown,2025-06-06 09:03:45,Camera turned off
unknown,2025-06-06 09:03:46,Camera turned off
unknown,2025-06-06 09:03:47,Camera turned off
unknown,2025-06-06 09:03:48,Camera turned off
unknown,2025-06-06 09:03:49,Camera turned off
unknown,2025-06-06 09:03:50,Camera turned off
unknown,2025-06-06 09:03:51,Camera turned off
unknown,2025-06-06 09:03:52,Camera turned off
unknown,2025-06-06 09:03:53,Camera turned off
unknown,2025-06-06 09:03:54,Camera turned off
unknown,2025-06-06 09:03:55,Camera turned off
unknown,2025-06-06 09:03:56,Camera turned off
unknown,2025-06-06 09:03:57,Camera turned off
unknown,2025-06-06 09:12:32,Camera turned off
unknown,2025-06-06 09:12:33,Camera turned off
unknown,2025-06-06 09:12:34,Camera turned off
unknown,2025-06-06 09:59:37,Camera turned off
unknown,2025-06-06 09:59:40,Camera turned off
unknown,2025-06-06 09:59:41,Camera turned off
unknown,2025-06-06 09:59:42,Camera turned off
unknown,2025-06-06 09:59:43,Camera turned off
unknown,2025-06-06 09:59:44,Camera turned off
unknown,2025-06-06 09:59:45,Camera turned off
unknown,2025-06-06 09:59:46,Camera turned off
unknown,2025-06-06 09:59:47,Camera turned off
unknown,2025-06-06 09:59:48,Camera turned off
unknown,2025-06-06 09:59:49,Camera turned off
unknown,2025-06-06 09:59:50,Camera turned off
unknown,2025-06-06 09:59:51,Camera turned off
unknown,2025-06-06 09:59:52,Camera turned off
unknown,2025-06-06 09:59:53,Camera turned off
3f31059786e3c31ae6674067de466e78,2025-06-06 10:00:21,Looking away
8156f0070998df83ced798835867fe9b,2025-06-06 10:00:21,Looking away
af5ac3d60e66652b5fb51ab245891295,2025-06-06 10:00:21,Looking away
b105ac76f9c04442ea2af7226e25b56f,2025-06-06 10:00:22,Looking away
a3599a862c17666bc90eeca1eddefe6d,2025-06-06 10:00:22,Looking away
b5c02c724a2d0c457b2ebc9416b9f9de,2025-06-06 10:00:23,Looking away
f2c007f7ff787d18cf74f1dade7b7fe0,2025-06-06 10:00:23,Looking away
63cbcf8f7fa703d4da84704bd02e293d,2025-06-06 10:00:23,Looking away
e8326d5bdc5f1b1d7716186907599a5c,2025-06-06 10:00:23,Looking away
689049f8be6d4a0691165fdb3f39b0bd,2025-06-06 10:00:23,Looking away
be7426c0fd4d5a619979694d870eb4a1,2025-06-06 10:00:23,Looking away
d18d852971edde9798c96b5e885cc060,2025-06-06 10:00:23,Looking away
f58481e1e3a664aada46c18b4d07c385,2025-06-06 10:00:23,Looking away
33fbf4386b180751b1d90b9d9901c434,2025-06-06 10:00:23,Looking away
79e4d464b7160dbcfa62da9d12786f70,2025-06-06 10:00:23,Looking away
50e86edadfceb7b6f4ace7ff2e0050b2,2025-06-06 10:00:23,Looking away
74f378938871b915cbb6266b37e541b3,2025-06-06 10:00:23,Looking away
41f6f40108c491c01373cf26a31b97ad,2025-06-06 10:00:23,Looking away
cdef42c1eafdd298422bd786015bad89,2025-06-06 10:00:23,Looking away
629bd447eb2ce8d1853f7a6b1857fc9c,2025-06-06 10:00:24,Looking away
372e485cd39eb58d8ced3afe645fe016,2025-06-06 10:00:24,Looking away
1d343fc2da7bc9228a38d5d60f4598bf,2025-06-06 10:00:24,Looking away
97bbda8a59b4212e26637d860fda4ea5,2025-06-06 10:00:24,Looking away
e8ed55e26f85136dbb0b979060121ce0,2025-06-06 10:00:24,Looking away
a69e3083a627699692d37104001ea0a3,2025-06-06 10:00:24,Looking away
906417b1b32f23343fb543661a155390,2025-06-06 10:00:24,Looking away
f20caf59a4055abd4fcdd8450322b662,2025-06-06 10:00:27,Looking away
c657a31bad464ddcb6080d93edf96ad4,2025-06-06 10:00:27,Looking away
f86ed8bc668043b50b3c24ed65711541,2025-06-06 10:00:27,Looking away
704ee012f2daf348349b79471019695b,2025-06-06 10:00:28,Looking away
913d316d3b04698397ff317e25891612,2025-06-06 10:00:28,Eye blink
913d316d3b04698397ff317e25891612,2025-06-06 10:00:28,Looking away
062ad700067a454496038297cf6a5977,2025-06-06 10:00:28,Looking away
2573aadc2bc69e90d68eebb7c8ac7ba3,2025-06-06 10:00:28,Looking away
d8e21d6a85e1c18d7f798b7c4ae414d9,2025-06-06 10:00:31,Looking away
3a7c9ce726aedc7990fcd33513a8ea65,2025-06-06 10:00:31,Looking away
1e95a25b22fcad37ac08fa4d277e6039,2025-06-06 10:00:32,Looking away
715b04add7b54b1e1cd5445cc0866e06,2025-06-06 10:00:32,Eye blink
715b04add7b54b1e1cd5445cc0866e06,2025-06-06 10:00:32,Looking away
4412d5057c540b5f6a0d76d662a2087d,2025-06-06 10:00:32,Looking away
a35a31e0e4aeb8c16ce8925e4a85189f,2025-06-06 10:00:32,Looking away
f9134c9efed8fab788932e68a0cf852f,2025-06-06 10:00:32,Looking away
3fdabd41a79b31294883af5ee26db8b2,2025-06-06 10:00:32,Looking away
3fdabd41a79b31294883af5ee26db8b2,2025-06-06 10:00:32,Looking away
2734815758c5b887354a8a55eaac11e4,2025-06-06 10:00:32,Looking away
0ee49798c38fb000c2b48b642008b8dd,2025-06-06 10:00:32,Looking away
eb92b935af8e8058733f6f5767528227,2025-06-06 10:00:34,Looking away
8c9984e6fce89a3fb5434c83a0b8c800,2025-06-06 10:00:34,Looking away
c69db79b237d62797d0902374a6003b8,2025-06-06 10:00:34,Looking away
28564e18b405aa44a1b1f5161db71eb8,2025-06-06 10:00:34,Looking away
8f74cd1e07d5b7e6bd7e3e3faab59d62,2025-06-06 10:00:34,Looking away
6957f07dfb698517be07fa3b3d1f6cf4,2025-06-06 10:00:35,Looking away
1c45f7ba9c45563b4cb1c4b4d277f609,2025-06-06 10:00:35,Looking away
8c2442bd3076a415e46e439729f2d833,2025-06-06 10:00:35,Looking away
c6233de66c6652c642c3faeccee15850,2025-06-06 10:00:35,Looking away
6dc4cca7a55a5456c455d1b2b2aa7ce3,2025-06-06 10:00:35,Looking away
c58084fb66db15ee5238a3940caf78fa,2025-06-06 10:00:35,Looking away
beb1f7b5152a18643f1f01c145bdaf2e,2025-06-06 10:00:35,Looking away
dc4f46c2b18ac5ce80315303f0afd6c2,2025-06-06 10:00:35,Looking away
a542a2590542e7cadb143b3101b4b551,2025-06-06 10:00:35,Looking away
763ab39ca263452082d819e845e1115b,2025-06-06 10:00:35,Looking away
4a4c4d8a57f044e2bb4da5359a0896eb,2025-06-06 10:00:35,Looking away
11982184e524a738aa68bad9d48c9c1f,2025-06-06 10:00:35,Looking away
e8338dda1063ffe52639d211d9657f63,2025-06-06 10:00:36,Looking away
0be359d2668c281ede061b200da6a4c6,2025-06-06 10:00:36,Looking away
22bb896091e07b1b1e09f8cb25258379,2025-06-06 10:00:36,Looking away
6864b299b003ae3e1dedb05a64f6e3a6,2025-06-06 10:00:36,Looking away
33a9c806a42dc727cb20179e301efbfd,2025-06-06 10:00:36,Looking away
b632f1d1d2d18df6b79bacda578a61be,2025-06-06 10:00:36,Looking away
1545356d169460cdb4de85b72900fdbc,2025-06-06 10:00:36,Looking away
c0e1fd5c863df288c055faac314955b6,2025-06-06 10:00:36,Looking away
974c53e011302bf09cc5ec7f7b9b5729,2025-06-06 10:00:36,Looking away
60481642ff095f9f3dddbab35afd29a8,2025-06-06 10:00:38,Eye blink
a79b195f686a07b0930ed1d003091d56,2025-06-06 10:00:39,Looking away
119e2a8161fbc3217f3ec443a57ae4b1,2025-06-06 10:00:39,Looking away
207f07b15b4970d9e9af0330b4e1a47a,2025-06-06 10:00:39,Looking away
7e8d0e36a966b8ac25f7b1a9202ab86b,2025-06-06 10:00:39,Looking away
1fda39fe039fc2910cc0054d13b73f36,2025-06-06 10:00:39,Looking away
a95b61cde9e070add653bbbc7a27efb3,2025-06-06 10:00:39,Looking away
d3eb3eedcf7d69f4791865edb16651c5,2025-06-06 10:00:39,Looking away
6498ae49b427a615ff9f5184ee63b086,2025-06-06 10:00:39,Looking away
6714023f33e1d71e79ab52d273da171d,2025-06-06 10:00:39,Looking away
8f41642f88c748ddc559e93faf02a067,2025-06-06 10:00:39,Looking away
4a9418715394ae9d01e61f01f50e0b7b,2025-06-06 10:00:39,Looking away
af9e5eba0ab6f9a15591497d81ab524a,2025-06-06 10:00:39,Looking away
4cc6bb47d6ddca092260f1559ad2de83,2025-06-06 10:00:41,Eye blink
87c5a632e063bfa6117e8af1f6cefdcb,2025-06-06 10:00:42,Eye blink
14269371d4d8e030936811636f48e75a,2025-06-06 10:00:42,Looking away
3e9cd4745f5d3b0cd417e83efee4d1ca,2025-06-06 10:00:42,Looking away
0111f0c22e2222b81671f54e52b7ed6f,2025-06-06 10:00:42,Looking away
fabe6e282232732af3acb4e3c63b7532,2025-06-06 10:00:42,Looking away
5948b6d573ca22bea2fbc9684f783b07,2025-06-06 10:00:42,Looking away
797376daadaa19a5487deeb875d3e829,2025-06-06 10:00:43,Looking away
b9cbdc9c5f89f8c35962b3278502e93e,2025-06-06 10:00:43,Looking away
8d1c6bd5f031e616d42e04bcdd514f9b,2025-06-06 10:00:43,Looking away
5ec3b014ca08fc4bb3f1f4a8b205313d,2025-06-06 10:00:43,Looking away
13322abbcd1015e658c561652a35e894,2025-06-06 10:00:43,Looking away
5a51b10015b4613651169a67fe004af1,2025-06-06 10:00:43,Looking away
46c96948634297e91e4b44cf494312ab,2025-06-06 10:00:43,Looking away
c43a7d051f86394f1a9e2e69cf3989bb,2025-06-06 10:00:43,Looking away
8cd3bb98438378a7669bc9e644546430,2025-06-06 10:00:43,Looking away
8cd3bb98438378a7669bc9e644546430,2025-06-06 10:00:43,Looking away
f78d17ee8b51650387fd6af52b937714,2025-06-06 10:00:43,Looking away
aafa1f18a6a87f58fdbb3cb7eeaf413b,2025-06-06 10:00:44,Looking away
d33d1032a438fda3250b6e9f7cb27166,2025-06-06 10:00:44,Looking away
812ed32ad063b3c421a54196dc61e4fc,2025-06-06 10:00:44,Looking away
22846b580a4deb877e3a369e994cae61,2025-06-06 10:00:44,Looking away
22846b580a4deb877e3a369e994cae61,2025-06-06 10:00:44,Looking away
c362ab6c806793e473a7729251498c33,2025-06-06 10:00:44,Looking away
d498bad992cd778ae52293fd89cc4480,2025-06-06 10:00:46,Eye blink
d498bad992cd778ae52293fd89cc4480,2025-06-06 10:00:46,Looking away
5cf29e6dcd249459ae39e5c7dd061423,2025-06-06 10:00:46,Looking away
49f315d705f684542243bbdfc01dc2a6,2025-06-06 10:00:46,Looking away
58c11a7d0ba44586e4e22fe9ddd83fc6,2025-06-06 10:00:47,Eye blink
b1f2c5e17072b6d55dfad6e409ddce22,2025-06-06 10:00:48,Looking away
21dd599537c1241bf38901cca957fdd5,2025-06-06 10:00:49,Looking away
f0bfd9fdd80fbb798ff9ed642bc66a3d,2025-06-06 10:00:50,Looking away
b21946043219bc6fd63c60987c2e27d7,2025-06-06 10:00:50,Looking away
a22dd0eaff491b0e4c2dc80125b7ab3b,2025-06-06 10:00:50,Looking away
f0052cac6c8b56f103d143c0dcc89c6e,2025-06-06 10:00:50,Looking away
f0052cac6c8b56f103d143c0dcc89c6e,2025-06-06 10:00:50,Looking away
e3a2db99d6e92f9f61fab8ac848a0ea3,2025-06-06 10:00:50,Eye blink
053d787b597b907af5e91be7d37f5100,2025-06-06 10:00:51,Eye blink
eeeecf2f2b3264c1404af09720038dd6,2025-06-06 10:00:51,Looking away
5258fc404f500caae5be3db59f05f299,2025-06-06 10:00:51,Looking away
5258fc404f500caae5be3db59f05f299,2025-06-06 10:00:51,Looking away
8a80543460603083043bce0f43ee07c8,2025-06-06 10:00:51,Looking away
fe1f53cd659be2276f69114de0b95ac4,2025-06-06 10:00:51,Looking away
3231e0e6778ebf133b3f649782270a8f,2025-06-06 10:00:51,Looking away
ff3a5d85d9d6a3ed1b854b098ab83b23,2025-06-06 10:00:51,Looking away
ead96bcc09d298cddc48f96d95c47576,2025-06-06 10:00:51,Looking away
5a3848ac9c2ced449ed6e86b7d7ea41e,2025-06-06 10:00:51,Looking away
39c25fa097e6edb759cfd2b871d379e6,2025-06-06 10:00:51,Looking away
410602d95a8d75a8010ae112bef8c63c,2025-06-06 10:00:51,Looking away
c8b739f841d46b40236560ecdfce66de,2025-06-06 10:00:52,Looking away
c9f565550dadd49535bd420a0c259e6e,2025-06-06 10:00:52,Eye blink
c9f565550dadd49535bd420a0c259e6e,2025-06-06 10:00:52,Looking away
9ba5813f58b353abf914178ae222d249,2025-06-06 10:00:52,Looking away
83b0dd997794997b9f3b9657bc15bcf1,2025-06-06 10:00:52,Looking away
c4ff679b2baba43f44de214210f3a1d8,2025-06-06 10:00:52,Looking away
